Filename,Mode,Original_Score,Best_Score,Improvement_Abs,Best_Iter,Stop_Reason
NORM-TCGA-EDAVRLAI.tif,minimize,0.062604,0.004060,0.058544,1,Target_Reached
NORM-TCGA-LAFTECYD.tif,minimize,0.026532,0.002946,0.023586,1,Target_Reached
NORM-TCGA-YMSQLYFW.tif,minimize,0.561928,0.005130,0.556798,1,Target_Reached
NORM-TCGA-VSQSYESM.tif,minimize,0.480044,0.208024,0.272019,1,Degradation
NORM-TCGA-IKMMFLGS.tif,minimize,0.341842,0.003316,0.338526,1,Target_Reached
NORM-TCGA-NPVLNLVR.tif,minimize,0.272489,0.002329,0.270161,1,Target_Reached
NORM-TCGA-ILHTMSSR.tif,minimize,0.274540,0.004318,0.270222,1,Target_Reached
NORM-TCGA-FTGGIFEL.tif,minimize,0.066025,0.001574,0.064452,1,Target_Reached
NORM-TCGA-RTPEEMGC.tif,minimize,0.531734,0.010664,0.521070,1,Target_Reached
NORM-TCGA-DAKDQWRM.tif,minimize,0.445055,0.016567,0.428487,2,Target_Reached
NORM-TCGA-GMLETWYM.tif,minimize,0.405915,0.003633,0.402282,2,Target_Reached
NORM-TCGA-EAYPQARY.tif,minimize,0.357249,0.004529,0.352720,1,Target_Reached
NORM-TCGA-RDWTATHE.tif,minimize,0.612519,0.047197,0.565322,1,Degradation
NORM-TCGA-TWDEHIWH.tif,minimize,0.210862,0.021710,0.189152,3,Degradation
NORM-TCGA-RLLQEMQK.tif,minimize,0.625662,0.310130,0.315532,1,Degradation
NORM-TCGA-DEGEMCRA.tif,minimize,0.145554,0.005270,0.140284,1,Target_Reached
NORM-TCGA-LQLMDSCM.tif,minimize,0.665268,0.012376,0.652891,1,Target_Reached
NORM-TCGA-NGRPLWNN.tif,minimize,0.036562,0.004853,0.031709,1,Target_Reached
NORM-TCGA-FYRTIVIV.tif,minimize,0.383927,0.007137,0.376790,1,Target_Reached
NORM-TCGA-MVCCCHQC.tif,minimize,0.447879,0.002765,0.445114,1,Target_Reached
NORM-TCGA-HQIVNVMI.tif,minimize,0.453464,0.003152,0.450311,1,Target_Reached
NORM-TCGA-MNTVKNWG.tif,minimize,0.141447,0.002246,0.139200,1,Target_Reached
NORM-TCGA-SQCEGYGE.tif,minimize,0.271968,0.002142,0.269826,1,Target_Reached
NORM-TCGA-EWNDLWGL.tif,minimize,0.035266,0.002528,0.032738,1,Target_Reached
NORM-TCGA-YHKLQPVQ.tif,minimize,0.710466,0.011247,0.699219,1,Target_Reached
NORM-TCGA-VHRMSCDF.tif,minimize,0.578527,0.009461,0.569066,1,Target_Reached
NORM-TCGA-NCQYCCAF.tif,minimize,0.715461,0.017361,0.698100,1,Target_Reached
NORM-TCGA-AEGEATCF.tif,minimize,0.340266,0.003974,0.336291,2,Target_Reached
NORM-TCGA-ACCEDPAW.tif,minimize,0.323830,0.004660,0.319170,1,Target_Reached
NORM-TCGA-NQQYAWGK.tif,minimize,0.467493,0.001579,0.465914,2,Target_Reached
NORM-TCGA-LFNIFQAH.tif,minimize,0.336200,0.005359,0.330840,1,Target_Reached
NORM-TCGA-QCHQALAH.tif,minimize,0.540309,0.007557,0.532752,1,Target_Reached
NORM-TCGA-FGGYFQCY.tif,minimize,0.075084,0.002109,0.072976,1,Target_Reached
NORM-TCGA-LIICQKVQ.tif,minimize,0.521208,0.004078,0.517131,1,Target_Reached
NORM-TCGA-HYQKWRME.tif,minimize,0.648019,0.011979,0.636040,1,Target_Reached
NORM-TCGA-YVFWWLYH.tif,minimize,0.350328,0.003778,0.346550,1,Target_Reached
NORM-TCGA-NCGWMPSY.tif,minimize,0.384515,0.004353,0.380162,1,Target_Reached
NORM-TCGA-NEFFDLFN.tif,minimize,0.583561,0.006508,0.577053,1,Target_Reached
NORM-TCGA-YPWMRVSY.tif,minimize,0.582004,0.004248,0.577757,1,Target_Reached
NORM-TCGA-IAGWSMDS.tif,minimize,0.571612,0.013356,0.558256,1,Target_Reached
NORM-TCGA-RFYLIWMF.tif,minimize,0.158955,0.003773,0.155182,1,Target_Reached
NORM-TCGA-HDYNNWNW.tif,minimize,0.315851,0.006444,0.309407,1,Target_Reached
NORM-TCGA-VHISSYTS.tif,minimize,0.318065,0.005360,0.312705,1,Target_Reached
NORM-TCGA-LPAHQYNE.tif,minimize,0.321212,0.001607,0.319606,1,Target_Reached
NORM-TCGA-HMEIQITL.tif,minimize,0.820693,0.007520,0.813173,1,Target_Reached
NORM-TCGA-SSWMTRCE.tif,minimize,0.554812,0.008625,0.546187,1,Target_Reached
NORM-TCGA-QKQQKCRH.tif,maximize,0.761781,0.973599,0.211818,3,Batch_Converged
NORM-TCGA-FIIFRAVY.tif,minimize,0.413687,0.002739,0.410948,1,Target_Reached
NORM-TCGA-SYWNIDYT.tif,minimize,0.103611,0.002348,0.101262,1,Target_Reached
NORM-TCGA-CEQVKIYG.tif,minimize,0.564921,0.001419,0.563502,2,Target_Reached
NORM-TCGA-SGNTKVMH.tif,minimize,0.441289,0.004789,0.436500,1,Target_Reached
NORM-TCGA-HLNNPTWP.tif,minimize,0.542843,0.012391,0.530452,1,Target_Reached
NORM-TCGA-PLRQIAFI.tif,minimize,0.082615,0.003091,0.079524,1,Target_Reached
NORM-TCGA-RLIANSPE.tif,minimize,0.550454,0.017901,0.532553,1,Target_Reached
NORM-TCGA-DGRLAVCT.tif,minimize,0.357364,0.003779,0.353585,1,Target_Reached
NORM-TCGA-KGKHLPEP.tif,minimize,0.261134,0.002572,0.258562,1,Target_Reached
NORM-TCGA-IFYTAHTV.tif,minimize,0.101303,0.002090,0.099213,1,Target_Reached
NORM-TCGA-HVYTGCHI.tif,minimize,0.022235,0.002259,0.019976,1,Target_Reached
NORM-TCGA-WKIFIHGH.tif,minimize,0.686613,0.004928,0.681686,1,Target_Reached
NORM-TCGA-NHVVPSRQ.tif,minimize,0.586959,0.010160,0.576799,1,Target_Reached
NORM-TCGA-NMRDFWRS.tif,minimize,0.633966,0.005667,0.628299,1,Target_Reached
NORM-TCGA-TPHTPWKP.tif,minimize,0.475317,0.010079,0.465238,1,Target_Reached
NORM-TCGA-QLVVHSIT.tif,minimize,0.730376,0.007355,0.723021,1,Target_Reached
NORM-TCGA-KLDTDIPG.tif,minimize,0.225313,0.003284,0.222029,1,Target_Reached
NORM-TCGA-FQQFFSTW.tif,minimize,0.457879,0.003484,0.454395,1,Target_Reached
NORM-TCGA-GSVDCNKG.tif,minimize,0.176660,0.003723,0.172937,1,Target_Reached
NORM-TCGA-TMVNGIWA.tif,minimize,0.435196,0.003461,0.431735,1,Target_Reached
NORM-TCGA-SNMWIPSS.tif,minimize,0.561928,0.007527,0.554401,1,Target_Reached
NORM-TCGA-MNDSSNIS.tif,minimize,0.236935,0.001144,0.235791,1,Target_Reached
NORM-TCGA-LFIAAKFY.tif,maximize,0.811944,0.968345,0.156401,3,Batch_Converged
NORM-TCGA-KDPEVEAD.tif,minimize,0.414564,0.001129,0.413435,1,Target_Reached
NORM-TCGA-WEKWQCNQ.tif,minimize,0.408035,0.018392,0.389643,1,Target_Reached
NORM-TCGA-YSSEETWD.tif,minimize,0.378970,0.003204,0.375766,1,Target_Reached
NORM-TCGA-CTALSVMW.tif,minimize,0.380486,0.002746,0.377741,1,Target_Reached
NORM-TCGA-IKGTVKIS.tif,minimize,0.435340,0.006668,0.428672,1,Target_Reached
NORM-TCGA-WLSPMTWI.tif,minimize,0.314313,0.004508,0.309806,1,Target_Reached
NORM-TCGA-RNDHPFKA.tif,minimize,0.461692,0.002100,0.459592,1,Target_Reached
NORM-TCGA-AWYHCRHN.tif,minimize,0.169345,0.004064,0.165280,1,Target_Reached
NORM-TCGA-RRNVIIWQ.tif,minimize,0.042450,0.009392,0.033058,1,Target_Reached
NORM-TCGA-KENIKGTK.tif,minimize,0.386610,0.012531,0.374079,1,Target_Reached
NORM-TCGA-KFTQQSLF.tif,minimize,0.463445,0.004032,0.459412,1,Target_Reached
NORM-TCGA-KVYANTSI.tif,minimize,0.378857,0.002040,0.376817,1,Target_Reached
NORM-TCGA-KARDSQMG.tif,minimize,0.033138,0.003397,0.029741,1,Target_Reached
NORM-TCGA-IVDMVMIQ.tif,maximize,0.724053,0.953062,0.229009,3,Batch_Converged
NORM-TCGA-PLRPAYLD.tif,minimize,0.317181,0.006383,0.310798,1,Target_Reached
NORM-TCGA-CTTTECMG.tif,minimize,0.221133,0.003017,0.218116,1,Target_Reached
NORM-TCGA-WSNNQMKC.tif,minimize,0.596221,0.003551,0.592670,1,Target_Reached
NORM-TCGA-YAPPQYWM.tif,minimize,0.361064,0.004225,0.356839,1,Target_Reached
NORM-TCGA-NANTQVNK.tif,minimize,0.610065,0.007495,0.602570,1,Target_Reached
NORM-TCGA-WLAKKSFK.tif,minimize,0.333996,0.002187,0.331809,1,Target_Reached
NORM-TCGA-RILQCQWP.tif,minimize,0.008627,0.002402,0.006225,1,Target_Reached
NORM-TCGA-EQILHDIW.tif,minimize,0.123724,0.005095,0.118629,1,Target_Reached
NORM-TCGA-RCIYTLDY.tif,minimize,0.492733,0.002896,0.489837,2,Target_Reached
NORM-TCGA-RHTHGCFE.tif,minimize,0.579517,0.009843,0.569674,1,Target_Reached
NORM-TCGA-PPHSHFMN.tif,minimize,0.419917,0.006622,0.413295,1,Target_Reached
NORM-TCGA-TNNKRWEP.tif,minimize,0.147049,0.003434,0.143615,1,Target_Reached
NORM-TCGA-IPMKCSMH.tif,minimize,0.084452,0.003134,0.081318,1,Target_Reached
NORM-TCGA-FRTKLTES.tif,minimize,0.487629,0.007938,0.479691,1,Target_Reached
NORM-TCGA-NMTRMPTH.tif,minimize,0.285565,0.011705,0.273860,1,Target_Reached
NORM-TCGA-EMCMIMHF.tif,minimize,0.148212,0.000794,0.147417,1,Target_Reached
NORM-TCGA-TFDMSLWH.tif,minimize,0.475513,0.002922,0.472590,1,Target_Reached
NORM-TCGA-CDTRGCKE.tif,minimize,0.424697,0.012379,0.412318,1,Target_Reached
NORM-TCGA-DYKLVIYP.tif,minimize,0.320020,0.007169,0.312851,1,Target_Reached
NORM-TCGA-KLNFNAWI.tif,minimize,0.473989,0.011015,0.462974,2,Target_Reached
NORM-TCGA-WPHKDSCI.tif,minimize,0.375689,0.001892,0.373797,1,Target_Reached
NORM-TCGA-LHNIKMWD.tif,minimize,0.256391,0.004076,0.252315,1,Target_Reached
NORM-TCGA-DADIFEYW.tif,minimize,0.625804,0.013712,0.612092,1,Target_Reached
NORM-TCGA-IHVYFNCL.tif,minimize,0.458680,0.002929,0.455751,1,Target_Reached
NORM-TCGA-NPNVRCNH.tif,minimize,0.272496,0.005130,0.267366,1,Target_Reached
NORM-TCGA-SGLVAVKG.tif,maximize,0.006062,0.897798,0.891736,5,Batch_Converged
NORM-TCGA-YCNGMVMC.tif,minimize,0.487329,0.003619,0.483710,1,Target_Reached
NORM-TCGA-GLIISREY.tif,minimize,0.185719,0.005079,0.180639,1,Target_Reached
NORM-TCGA-QTDVCNYE.tif,minimize,0.531653,0.004209,0.527444,1,Target_Reached
NORM-TCGA-WFSPFMLI.tif,minimize,0.483554,0.005083,0.478471,1,Target_Reached
NORM-TCGA-LCNSYDAP.tif,minimize,0.255788,0.001925,0.253863,1,Target_Reached
NORM-TCGA-IYEKVEEP.tif,minimize,0.641788,0.004297,0.637491,2,Target_Reached
NORM-TCGA-SEVGDFCA.tif,minimize,0.758661,0.003280,0.755381,2,Target_Reached
NORM-TCGA-DGPDQQNR.tif,minimize,0.484656,0.005373,0.479283,1,Target_Reached
NORM-TCGA-WRIHEWPP.tif,minimize,0.416586,0.003328,0.413258,1,Target_Reached
NORM-TCGA-DICYPLYK.tif,minimize,0.011619,0.000575,0.011044,1,Target_Reached
NORM-TCGA-RAYFMEQS.tif,minimize,0.707792,0.007732,0.700060,1,Target_Reached
NORM-TCGA-SRVTQYCW.tif,minimize,0.331842,0.003326,0.328516,1,Target_Reached
NORM-TCGA-MHQDTDIL.tif,minimize,0.390470,0.003735,0.386735,1,Target_Reached
NORM-TCGA-ECGDVVVG.tif,minimize,0.597201,0.005912,0.591289,1,Target_Reached
NORM-TCGA-DCEIQPRL.tif,minimize,0.763172,0.009391,0.753781,2,Target_Reached
NORM-TCGA-SAIYIIET.tif,minimize,0.178415,0.004452,0.173963,1,Target_Reached
NORM-TCGA-MPYPIDAG.tif,minimize,0.617213,0.004173,0.613040,2,Target_Reached
NORM-TCGA-RPHNTLLN.tif,minimize,0.349099,0.001696,0.347404,2,Target_Reached
NORM-TCGA-NWTWAIWP.tif,minimize,0.398491,0.011691,0.386800,1,Target_Reached
NORM-TCGA-TDPALNMI.tif,minimize,0.542251,0.002217,0.540034,1,Target_Reached
NORM-TCGA-ETLNIKFP.tif,minimize,0.153994,0.004246,0.149748,1,Target_Reached
NORM-TCGA-HWPEFPHR.tif,minimize,0.323852,0.001827,0.322025,2,Target_Reached
NORM-TCGA-PGKCPMCG.tif,minimize,0.404689,0.003400,0.401289,1,Target_Reached
NORM-TCGA-DHFLQYLF.tif,minimize,0.204128,0.003258,0.200870,1,Target_Reached
NORM-TCGA-NEWTWSSS.tif,minimize,0.481378,0.004393,0.476985,1,Target_Reached
NORM-TCGA-MVDQVPLP.tif,minimize,0.171927,0.007024,0.164904,1,Target_Reached
NORM-TCGA-ILTVAQGT.tif,minimize,0.166249,0.009008,0.157241,1,Target_Reached
NORM-TCGA-GCEWIFSF.tif,minimize,0.614668,0.006592,0.608076,1,Target_Reached
NORM-TCGA-CEQCERHI.tif,minimize,0.353240,0.003375,0.349865,1,Target_Reached
NORM-TCGA-WLTWAALY.tif,minimize,0.862303,0.550890,0.311413,1,Degradation
NORM-TCGA-PYFGVRLI.tif,minimize,0.675056,0.002656,0.672400,1,Target_Reached
NORM-TCGA-IKTTPIQH.tif,minimize,0.286077,0.001781,0.284297,1,Target_Reached
NORM-TCGA-SNYKSFAL.tif,minimize,0.430349,0.004612,0.425737,1,Target_Reached
NORM-TCGA-TTASDRMD.tif,minimize,0.263981,0.002532,0.261449,1,Target_Reached
NORM-TCGA-DRAFSRTS.tif,minimize,0.788482,0.003587,0.784894,2,Target_Reached
NORM-TCGA-FIMGRGSW.tif,minimize,0.352276,0.007144,0.345132,1,Target_Reached
NORM-TCGA-PSTRTTFY.tif,minimize,0.811999,0.005633,0.806366,1,Target_Reached
NORM-TCGA-FPGLEGLC.tif,minimize,0.684750,0.002531,0.682219,1,Target_Reached
NORM-TCGA-YCDRRITM.tif,minimize,0.209321,0.005019,0.204302,1,Target_Reached
NORM-TCGA-NNFTHVMF.tif,minimize,0.280311,0.002450,0.277861,1,Target_Reached
NORM-TCGA-WCHCSDYS.tif,minimize,0.604142,0.011920,0.592223,2,Target_Reached
NORM-TCGA-ICLGGYQK.tif,minimize,0.581267,0.008745,0.572523,1,Target_Reached
NORM-TCGA-IDNIGDQI.tif,minimize,0.420278,0.005652,0.414626,1,Target_Reached
NORM-TCGA-CVFGMNNY.tif,minimize,0.299009,0.004007,0.295002,1,Target_Reached
NORM-TCGA-IHEFASPG.tif,minimize,0.682296,0.014854,0.667442,2,Target_Reached
NORM-TCGA-VTNCEGAA.tif,minimize,0.013759,0.003649,0.010110,1,Target_Reached
NORM-TCGA-SMTYQVFP.tif,minimize,0.371756,0.002982,0.368775,1,Target_Reached
NORM-TCGA-PHEVCIYP.tif,minimize,0.303947,0.001701,0.302246,1,Target_Reached
NORM-TCGA-WMKCEAKE.tif,minimize,0.567997,0.004714,0.563283,1,Target_Reached
NORM-TCGA-ETRRCQDI.tif,minimize,0.506030,0.002974,0.503056,1,Target_Reached
NORM-TCGA-GMFIYKPM.tif,minimize,0.525707,0.006344,0.519364,1,Target_Reached
NORM-TCGA-RKASWADS.tif,minimize,0.196420,0.003454,0.192967,1,Target_Reached
NORM-TCGA-WLTMRDWC.tif,minimize,0.373724,0.002485,0.371239,1,Target_Reached
NORM-TCGA-CLADRWKE.tif,minimize,0.402393,0.049741,0.352651,2,Degradation
NORM-TCGA-ANPHWIPR.tif,minimize,0.482832,0.002605,0.480228,1,Target_Reached
NORM-TCGA-FLHQYRFG.tif,minimize,0.480809,0.003269,0.477540,1,Target_Reached
NORM-TCGA-GLSWPYYC.tif,minimize,0.466143,0.025282,0.440861,1,Degradation
NORM-TCGA-GIGSMSKR.tif,minimize,0.650080,0.004596,0.645484,1,Target_Reached
NORM-TCGA-NGRVWCHF.tif,minimize,0.762325,0.002859,0.759465,2,Target_Reached
NORM-TCGA-HMCNQLFD.tif,minimize,0.218538,0.002103,0.216435,1,Target_Reached
